Shear Link Angle,Shear Force
0.0154556055485962,-567.1200000000001
0.0142907045711917,-580.464
0.0129379163393671,-593.8080000000001
0.0113596634022384,-611.6000000000001
0.0098565653668777,-620.4960000000001
0.008391044782400998,-633.84
0.0070758340014604,-638.2880000000001
0.0050090742028395,-651.6320000000001
0.0033180889130587,-660.5280000000001
0.0010972615658132998,-669.4240000000001
-0.00032015988153179996,-678.32
-0.0022696780333945,-687.2160000000001
-0.0044228659690487004,-691.6640000000001
-0.0061890061605975,-696.1120000000001
-0.0073163296871179995,-696.1120000000001
-0.0085939630171746,-696.1120000000001
-0.010735877717563501,-700.5600000000001
-0.0123517081055763,-705.008
-0.013892383591821001,-705.008
-0.015883988488673898,-709.4560000000001
-0.0180634806399469,-718.3520000000001
-0.0194162688717715,-727.248
-0.0212575639650883,-727.248
-0.0231364365092892,-731.6960000000001
-0.0246771119955339,-736.1440000000001
-0.0260299002273585,-740.5920000000001
-0.0277584629680233,-745.0400000000001
-0.029712490413992102,-749.488
-0.0311780109984688,-753.9360000000001
-0.032643531582945494,-758.3840000000001
-0.033695700207698,-762.8320000000001
-0.0348230237342185,-762.8320000000001
-0.035950347260739,-762.8320000000001
-0.0370776707872595,-762.8320000000001
-0.038204994313779994,-762.8320000000001
-0.038580768822620196,-758.3840000000001
-0.038580768822620196,-745.0400000000001
-0.038580768822620196,-731.6960000000001
-0.038204994313779994,-718.3520000000001
-0.038204994313779994,-705.008
-0.038204994313779994,-691.6640000000001
-0.038204994313779994,-678.32
-0.038167416862896,-664.9760000000001
-0.038092261961127895,-651.6320000000001
-0.038054684510243894,-638.2880000000001
-0.0380171070593599,-624.9440000000001
-0.0379419521575919,-611.6000000000001
-0.0378667972558238,-598.2560000000001
-0.0377916423540558,-584.912
-0.0377164874522878,-571.5680000000001
-0.0376413325505197,-558.224
-0.0375661776487517,-544.8800000000001
-0.0374158678452156,-531.5360000000001
-0.037265558041679595,-518.192
-0.037115248238143494,-504.848
-0.0369273609837234,-491.50400000000013
-0.0367770511801874,-478.1600000000001
-0.0366267413766513,-464.8160000000001
-0.0364764315731152,-451.4720000000001
-0.0362885443186951,-440.3520000000001
-0.036100657064274996,-427.00800000000004
-0.035875192358970895,-413.66400000000004
-0.0356873051045509,-400.76480000000004
-0.0354994178501308,-387.42080000000004
-0.0353115305957107,-374.5216000000001
-0.035123643341290596,-361.1776000000001
-0.034898178635986495,-348.27840000000003
-0.034785446283334395,-334.93440000000004
-0.0346727139306824,-321.59040000000005
-0.0345224041271463,-308.24640000000005
-0.0344096717744943,-294.90240000000006
-0.0342593619709582,-282.00320000000005
-0.034146629618306196,-268.65920000000006
-0.033996319814770096,-255.3152
-0.033921164913002094,-241.9712
-0.033808432560349995,-228.6272
-0.033695700207698,-215.28320000000005
-0.033620545305929894,-202.384
-0.0335078129532779,-189.04
-0.0334326580515098,-175.696
-0.0333199256988578,-162.352
-0.0331696158953217,-149.008
-0.0330193060917856,-135.66400000000002
-0.032868996288249595,-122.7648
-0.032718686484713495,-109.42080000000001
-0.0326059541320615,-96.0768
-0.0324556443285254,-82.73280000000001
-0.0323053345249893,-69.8336
-0.0321550247214533,-56.489599999999996
-0.0320422923688012,-43.19008000000001
-0.031929560016149196,-29.89056
-0.031816827663497096,-16.59104
-0.031704095310845,-3.3226560000000003
-0.031591362958193,9.963520000000003
-0.0312907433511209,26.332160000000005
-0.0310652786458168,42.256
-0.030802236489628602,59.603200000000015
-0.0305391943334405,74.28160000000001
-0.0302385747263684,93.8528
-0.0299755325701803,111.2
-0.0296749129631081,132.55040000000002
-0.029223983552499902,156.56960000000004
-0.0289985188471958,179.2544
-0.028585166887471602,199.7152
-0.0282093923786315,220.17600000000002
-0.0276833080662552,242.86080000000004
-0.027119646302995,273.552
-0.0265559845397347,296.23679999999996
-0.0261426325800105,313.584
-0.025578970816750302,336.2688
-0.025052886504374,350.9472
-0.024151027683157602,374.0768
-0.0233994786654773,394.09279999999995
-0.022685507098681,413.664
-0.0218963806301166,434.1248
-0.0210320992597842,451.47200000000004
-0.0200926629876838,469.26399999999995
-0.0189653394611633,487.05600000000004
-0.0176877061311067,509.29600000000005
-0.0166355375063542,527.088
-0.0154330590780657,540.432
-0.013742073788284901,553.7760000000001
-0.012389285556460301,562.672
-0.0110740747755197,571.568
-0.0098340188963471,580.464
-0.0089321600751307,589.36
-0.0077296816468422,593.808
-0.0064144708659016,602.7040000000001
-0.005099260084961,611.6
-0.0034947029322134997,620.496
-0.0017586247013719,624.9440000000001
-0.0004475474400286,633.84
0.0012738755849682,642.736
0.0033556663639427997,647.1840000000001
0.0053472712607957,656.08
0.0068127918452723,660.528
0.0077146506664887,664.976
0.0087668192912412,669.424
0.009743833014225699,669.424
0.0110966212460503,669.424
0.0122239447725708,678.32
0.0132009584955552,682.768
0.014403436923843799,687.216
0.0161695771153926,691.664
0.0174847878963332,696.1120000000001
0.0187248437755057,700.5600000000001
0.0212801104356189,705.008
0.0239481094483841,709.456
0.0263154888540772,713.904
0.0285701359071182,718.3520000000001
0.030373853549550998,727.248
0.032102416290215804,731.696
0.033417627071156406,731.696
0.0349207251065171,736.144
0.0364614005927618,736.144
0.037701456471934305,736.144
0.0384530054896147,736.144
0.0384530054896147,722.8000000000001
0.0380772309807745,709.456
0.0380772309807745,696.1120000000001
0.0380772309807745,682.768
0.0380772309807745,669.424
0.0380772309807745,656.08
0.0380772309807745,642.736
0.037701456471934305,611.6
0.037701456471934305,593.808
0.037701456471934305,571.568
0.037701456471934305,558.224
0.0373256819630942,544.88
0.0373256819630942,531.5360000000001
0.0373256819630942,518.192
0.036949907454254,504.84799999999996
0.036949907454254,491.50399999999996
0.036912330003370006,478.1600000000001
0.0367995976507179,464.81600000000003
0.036686865298065904,451.47200000000004
0.036536555494529804,438.12800000000004
0.0364238231418778,425.6736000000001
0.0363110907892257,412.3296
0.0361983584365737,398.98560000000003
0.0360480486330376,385.64160000000004
0.0359353162803855,372.29760000000005
0.035822583927733506,359.3984
0.0357098515750814,346.0544
0.035559541771545404,332.7104
0.035446809418893305,319.3664
0.0353340770662413,306.0224
0.0352213447135892,293.12320000000005
0.0350710349100532,279.7792
0.0349583025574011,266.4352
0.034845570204749,253.09120000000004
0.034732837852097,239.7472
0.0345825280485609,226.4032
0.034469795695908904,213.504
0.034357063343256805,200.16
0.0342443309906048,186.81600000000003
0.0340940211870687,173.472
0.0339812888344167,160.12800000000001
0.0338685564817646,146.78400000000002
0.0337182466782285,133.8848
0.0336055143255765,120.54080000000002
0.0334927819729244,107.19680000000002
0.033380049620272405,93.8528
0.033229739816736305,80.50880000000002
0.0331170074640843,67.6096
0.0329666976605482,54.265600000000006
0.0328163878570121,40.9216
0.0326660780534761,27.75552
0.03251576824994,14.54496
0.0323654584464039,1.2899200000000004
0.032215148642867904,-11.92064
0.032064838839331804,-25.175680000000003
0.031914529035795704,-38.38624
0.031764219232259604,-51.5968
0.0316139094287236,-64.94080000000001
0.0314635996251875,-77.84
0.0313132898216514,-91.184
0.0311629800181154,-104.52799999999999
0.0310126702145793,-117.87200000000001
0.0308247829601592,-130.7712
0.030674473156623198,-144.11520000000002
0.030524163353087098,-157.4592
0.030373853549550998,-170.3584
0.0301108113933629,-183.70239999999998
0.029885346688058798,-196.6016
0.0296223045318707,-209.50080000000003
0.0293592623756826,-222.4
0.0290962202194944,-235.74400000000003
0.0288331780633063,-248.6432
0.0285701359071182,-261.5424
0.0283446712018141,-274.44160000000005
0.0278937417912059,-297.5712000000001
0.0273300800279456,-319.36640000000006
0.0265409535593813,-343.38560000000007
0.025902136894353,-367.4048
0.0251881653275567,-390.9792000000001
0.0242487290554562,-414.55360000000013
0.0231965604307038,-441.68640000000005
0.0218813496497632,-478.1600000000001
0.0200400545564463,-500.4000000000001
0.0185745339719697,-527.0880000000001
0.0165077741733487,-544.8800000000001
0.0142155496694237,-562.672
0.0123366771252228,-580.464
0.0102699173266019,-598.2560000000001
0.008090425175328899,-616.0480000000001
0.0053848487116797,-633.84
0.0035435536183628,-642.7360000000001
0.0014241853885043,-651.6320000000001
-0.0004915130575629,-660.5280000000001
-0.0025515089150246,-669.4240000000001
-0.0047234855761208,-678.32
-0.0069405551782778,-687.2160000000001
-0.009608554191043001,-696.1120000000001
-0.011712891440548,-700.5600000000001
-0.0142681581006611,-709.4560000000001
-0.0166355375063542,-713.9040000000001
-0.018627142403207102,-722.8000000000001
-0.0203181276929879,-731.6960000000001
-0.022760662000449,-736.1440000000001
-0.0248274217990699,-745.0400000000001
-0.027307533557415102,-749.488
-0.029524603159572102,-758.3840000000001
-0.031779250212613096,-767.2800000000001
-0.0335829678550459,-776.176
-0.0354994178501308,-776.176
-0.036401276671347196,-780.6240000000001
-0.037265558041679595,-780.6240000000001
-0.0376789100014038,-776.176
-0.038092261961127895,-771.7280000000001
-0.038580768822620196,-762.8320000000001
-0.038580768822620196,-753.9360000000001
-0.038580768822620196,-740.5920000000001
-0.038580768822620196,-727.248
-0.038204994313779994,-713.9040000000001
-0.038204994313779994,-700.5600000000001
-0.038204994313779994,-687.2160000000001
-0.038204994313779994,-673.8720000000001
-0.038129839412012,-660.5280000000001
-0.038092261961127895,-647.1840000000001
-0.0380171070593599,-633.84
-0.0379795296084759,-620.4960000000001
-0.0379043747067079,-607.152
-0.0378667972558238,-593.8080000000001
-0.0377916423540558,-580.464
-0.0376413325505197,-567.1200000000001
-0.037491022746983696,-553.7760000000001
-0.037340712943447596,-540.432
-0.037190403139911496,-527.0880000000001
-0.0370400933363755,-513.744
-0.0368897835328394,-500.4000000000001
-0.0367018962784193,-487.05600000000004
-0.0365515864748832,-473.71200000000005
-0.036401276671347196,-464.8160000000001
-0.036250966867811096,-449.24800000000005
-0.036100657064274996,-436.34880000000004
-0.035950347260739,-423.00480000000005
-0.0358000374572029,-409.66080000000005
-0.0356121502027828,-396.7616000000001
-0.0354618403992468,-383.41760000000005
-0.0353115305957107,-370.0736
-0.0351612207921746,-357.17440000000005
-0.034973333537754496,-343.83040000000005
-0.0348230237342185,-330.48640000000006
-0.0346727139306824,-317.14240000000007
-0.0344848266762623,-304.24320000000006
-0.0343345168727262,-290.89920000000006
-0.034184207069190196,-277.55520000000007
-0.034033897265654096,-264.65600000000006
-0.033883587462117996,-242.86079999999998
-0.033733277658582,-215.28320000000005
-0.0334702355023939,-192.15360000000004
-0.0332823482479738,-166.79999999999998
-0.033056883542669696,-145.00480000000002
-0.0327938413864815,-120.98559999999999
-0.032530799230293395,-94.2976
-0.0321926021723373,-71.61280000000001
-0.0320798698196852,-48.972480000000004
-0.0318919825652651,-26.95488
-0.031779250212613096,-5.995904
-0.031553785507309,7.16128
-0.0313658982528889,20.28288
-0.0311780109984688,33.44896
-0.0309901237440487,46.70400000000001
-0.030802236489628602,59.603200000000015
-0.0305767717843245,72.94720000000001
-0.0303888845299045,85.8464
-0.0302009972754844,99.1904
-0.030013110021064302,112.0896
-0.0297876453157602,125.43360000000001
-0.0295997580613401,138.33280000000002
-0.029374293356036002,151.67680000000001
-0.0291864061016159,164.57600000000002
-0.0289609413963118,177.92000000000002
-0.0287730541418917,190.8192
-0.0285475894365876,204.1632
-0.0283597021821675,217.0624
-0.0279087727715593,235.74400000000006
-0.0274202659100671,257.984
-0.0270444914012269,278.88960000000003
-0.0264808296379667,298.46079999999995
-0.0259547453255904,322.48
-0.0251656188570261,348.2784
-0.0244140698393457,368.73920000000004
-0.0235873659198974,389.2
-0.022873394353101,409.6608
-0.0217836482774646,434.1248
-0.02061874730006,455.91999999999996
-0.0191908041664674,482.60799999999995
-0.0177252835819907,509.29600000000005
-0.0164852277028181,527.088
-0.0146439326095013,549.328
-0.0132159894759087,562.672
-0.0115625816370119,580.464
-0.0097964414454631,593.808
-0.0078424139994942,607.152
-0.0061890061605975,616.048
-0.0042725561655126,624.9440000000001
-0.0021494301905656,638.288
0.0003908054891938001,647.1840000000001
0.0028972214631577003,660.528
0.0057230457696358,669.424
0.008165580077096899,678.32
0.011246931049586299,687.216
0.013539155553511399,691.664
0.0164701967224647,696.1120000000001
0.0191757731861139,700.5600000000001
0.0222571241586033,709.456
0.024849968269600498,709.456
0.0269918829699895,713.904
0.029434417277450598,722.8000000000001
0.0311629800181154,731.696
0.0331545849149683,736.144
0.0373256819630942,740.5920000000001
0.0403318780338155,749.488
0.042586525086856605,753.936
0.0452169466487378,762.832
0.0474715937017788,767.2800000000001
0.0493504662459796,771.7280000000001
0.0508535642813403,771.7280000000001
0.052356662316701004,776.176
0.054611309369742005,776.176
0.055738632896262505,776.176
0.0564901819139429,776.176
0.0576175054404634,771.7280000000001
0.057993279949303506,771.7280000000001
0.057993279949303506,758.384
0.0576175054404634,745.0400000000001
0.0576175054404634,731.696
0.0576175054404634,718.3520000000001
0.0576175054404634,705.008
0.0576175054404634,691.664
0.0572417309316232,678.32
0.0572417309316232,664.976
0.0572417309316232,651.6320000000001
0.0572417309316232,638.288
0.0572417309316232,624.9440000000001
0.056865956422783005,611.6
0.056865956422783005,598.2560000000001
0.056865956422783005,584.912
0.056865956422783005,571.568
0.0564901819139429,558.224
0.0564901819139429,544.88
0.0561144074051027,531.5360000000001
0.0561144074051027,518.192
0.0561144074051027,504.84799999999996
0.055738632896262505,491.50399999999996
0.055738632896262505,478.1600000000001
0.055738632896262505,464.81600000000003
0.0553628583874224,451.47200000000004
0.0553628583874224,438.12800000000004
0.0553628583874224,427.00800000000004
0.054987083878582206,413.664
0.054987083878582206,400.32
0.054987083878582206,386.976
0.054611309369742005,374.0768
0.054611309369742005,360.7328
0.0542355348609018,347.3888
0.0542355348609018,334.04479999999995
0.0542355348609018,321.1456
0.053859760352061706,307.8016
0.053859760352061706,294.4576
0.053859760352061706,281.1136
0.053483985843221504,267.7696
0.053483985843221504,254.8704
0.053483985843221504,241.5264
0.0531082113343813,228.1824
0.0531082113343813,214.8384
0.0531082113343813,201.4944
0.052732436825541205,188.5952
0.052732436825541205,175.2512
0.052732436825541205,161.9072
0.052356662316701004,148.56320000000002
0.052356662316701004,135.2192
0.0519808878078608,122.32000000000002
0.0519808878078608,108.976
0.0519808878078608,95.632
0.051605113299020705,82.28800000000001
0.051605113299020705,69.38880000000002
0.051229338790180504,56.04480000000001
0.051229338790180504,42.7008
0.051229338790180504,29.579199999999997
0.0508535642813403,16.324160000000003
0.0508535642813403,3.1136000000000017
0.0508535642813403,-10.110304000000001
0.0504777897725001,-23.352
0.0504777897725001,-36.562560000000005
0.05010201526366,-49.773120000000006
0.05010201526366,-63.16160000000001
0.0497262407548198,-76.0608
0.0497262407548198,-89.40480000000001
0.0493504662459796,-102.304
0.0493504662459796,-115.648
0.0489746917371395,-128.992
0.0489746917371395,-141.8912
0.0485989172282993,-155.2352
0.0485989172282993,-168.1344
0.0482231427194591,-181.4784
0.0482231427194591,-194.8224
0.0482231427194591,-207.72160000000002
0.0474715937017788,-234.40960000000004
0.0470958191929386,-257.98400000000004
0.046720044684098405,-286.00640000000004
0.0459684956664181,-307.3568
0.0452169466487378,-332.26560000000006
0.044465397631057405,-363.4016000000001
0.043713848613377106,-390.5344
0.0429622995956967,-413.2192000000001
0.0418349760691762,-435.4592
0.041083427051495904,-451.4720000000001
0.0399561035249754,-473.71200000000005
0.039204554507295,-491.50400000000013
0.0384530054896147,-509.29600000000005
0.0368371751016019,-531.5360000000001
0.035747429025965505,-549.3280000000001
0.0349958800082851,-553.7760000000001
0.0340188662853007,-567.1200000000001
0.032478190799056006,-580.464
0.0311254025672314,-593.8080000000001
0.0298101917862908,-602.7040000000001
0.0278561643403219,-624.9440000000001
0.0261276015996571,-638.2880000000001
0.024699658466064398,-647.1840000000001
0.0228583633727476,-660.5280000000001
0.0212425329847349,-669.4240000000001
0.0198145898511422,-673.8720000000001
0.0177478300525213,-682.768
0.015643492803016298,-687.2160000000001
0.0139525075132356,-691.6640000000001
0.011547550656658499,-700.5600000000001
0.0094056359562695,-705.008
0.007414031059416601,-709.4560000000001
0.0054600036134477,-718.3520000000001
0.0034683987165948,-722.8000000000001
0.001318968526029,-727.248
-0.00078724759602,-736.1440000000001
-0.0034796719518598,-740.5920000000001
-0.0063393159641334995,-749.488
-0.0090073149768988,-753.9360000000001
-0.011675313989664001,-758.3840000000001
-0.013591763984748801,-758.3840000000001
-0.015733678685137798,-758.3840000000001
-0.0176125512293387,-767.2800000000001
-0.0197544659297276,-771.7280000000001
-0.0220466904336527,-776.176
-0.0246019570937658,-780.6240000000001
-0.027119646302995,-789.5200000000001
-0.02941187080692,-793.9680000000001
-0.031816827663497096,-798.416
-0.033770855109465994,-802.8640000000001
-0.0367018962784193,-811.7600000000001
-0.0389565433314603,-811.7600000000001
-0.0412111903845014,-816.2080000000001
-0.0434658374375424,-816.2080000000001
-0.0449689354729031,-820.6560000000001
-0.0479751315436244,-825.104
-0.050605553105505595,-829.5520000000001
-0.051732876632026095,-834.0000000000001
-0.0532359746673868,-834.0000000000001
-0.0547390727027475,-834.0000000000001
-0.055866396229268,-834.0000000000001
-0.056617945246948395,-834.0000000000001
-0.057369494264628694,-829.5520000000001
-0.057745268773468895,-829.5520000000001
-0.057745268773468895,-816.2080000000001
-0.057745268773468895,-802.8640000000001
-0.057745268773468895,-789.5200000000001
-0.057369494264628694,-776.176
-0.057369494264628694,-762.8320000000001
